"Text","Binary_Sentiment","Cont_Sentiment"
"kevin kline is a graduate of the juilliard school of drama , and has been married to the cute as a button actress phoebe cates since 1989","0.0","-64.4395065308"
"when you consider that this film is a part comedy , that's not a very good sign  when you consider that the other   part   of this film is geared as an action adventure , i would say that this another negative sign  and when you consider that the first hour of the film was boring and a little slow , the story line tired , reminiscent of swiss cheese and uninvolving , and the special effects interesting but worth very little inside a plot filled with lame one liners , weak characterizations and an anti climactic end , you pretty much have the gist of my impression of this   big   summer blockbuster  on a positive note , i could honestly say that i did very much enjoy the lovely performance by the adorable salma hayek , who seemed underused ( in my humble opinion ) , and lit up every bubbly scene that she was hardly in  smith and kline were static at best , the plot full of holes , and the score insignificant and derivative of a dozen others  she made her feature film debut as an actress with a small role in allison anders' mi vida loca ( no , not the rickie martin video ! )","0.0","-35.4434204102"
"and played her first starring role in robert rodriguez's desperado opposite antonio banderas  another is dutch born frederique van der wal , who is one of the world's most recognized supermodels , having graced the cover of cosmopolitan numerous times , as well as harper's bazaar , vogue and mademoiselle","0.0","-167.763244629"
"warren beatty returns to the screens in the funniest , craziest and hard hitting movie in his career and seeing warren beatty have fun is a rare sight indeed","1.0","13.3018684387"
"halle berry is fine , and sexy , as the intellectual nina , who comes to like the senator","1.0","47.5226974487"
"also popping up in the supporting cast is paul sorvino wit h a strange accent , laurie metcalf as the exact same characters she's also played , and christine baranski of cybill fame as bullworths wife , who all contribute to the fun","0.0","-36.7899017334"
"also popping up in the supporting cast is paul sorvino wit h a strange accent , laurie metcalf as the exact same characters she's also played , and christine baranski of cybill fame as bullworths wife , who all contribute to the fun","0.0","-36.7899017334"
"also popping up in the supporting cast is paul sorvino wit h a strange accent , laurie metcalf as the exact same characters she's also played , and christine baranski of cybill fame as bullworths wife , who all contribute to the fun","0.0","-36.7899017334"
"this japanese import tells the story of a middle aged accountant named sugiyama ( koji yakusho ) whose mundane life is shaken up one night when he spots beautiful mai kishikawa ( tamiyo kusakari ) in the window of a dance school sugiyama's awakening is less overt , but koji yakusho does a wonderful job showing a transformation of small steps","0.0","-87.6842651367"
"this japanese import tells the story of a middle aged accountant named sugiyama ( koji yakusho ) whose mundane life is shaken up one night when he spots beautiful mai kishikawa ( tamiyo kusakari ) in the window of a dance school","0.0","-104.567764282"
"meanwhile , sugiyama's wife ( hideko hara ) becomes suspicious of his late wednesday nights , and sets a private detective on her husband's trail in shall we dance ?","0.0","-37.6881484985"
", writer director masayuki suo dispenses with it in a matter of minutes , using it to set up later character interactions rather than letting it overwhelm the story with pratfalls suo gives his comedy the graceful movements of his subject matter , allowing the humor to flow from the characters rather than forcing it upon them","0.0","-1.19244027138"
"aoki ( naoto takenaka ) , a balding systems analyst who becomes a fiery latin lover when he dons a frizzy wig and begins to rumba","0.0","-32.1436004639"
"d'artagnan ( justin chambers ) is the vengeful son of a slain musketeer  the musketeer instead weighs itself down with a predictable and monotonous screenplay by gene quintano ( sudden death ) , horrible acting by stephen rea and tim roth , and the prosaic attempt of justin chambers ( the wedding planner ) to deliver his mousy self as a leader  chambers' d'artangnan isn't a musketeer    he's a mouseketeer !","0.0","-72.5450820923"
"and hyam's use of candles and torches to light the grime and filth of 17th century paris are well noted , but that's the only standout in an overall flat production","0.0","-53.3447113037"
"in paris , he meets the cunning cardinal richelieu ( stephen rea ) , who is trying to overthrow the king , and richelieu's man in black associate febre ( tim roth ) , the killer of his folks  one problem is that , in reality , most eastern films have taken their lead from western ones  ironically , there is awfully little swordplay or action in the film at all    maybe ten minutes of swashbuckling spread over five scenes  the musketeer instead weighs itself down with a predictable and monotonous screenplay by gene quintano ( sudden death ) , horrible acting by stephen rea and tim roth , and the prosaic attempt of justin chambers ( the wedding planner ) to deliver his mousy self as a leader","0.0","-102.279472351"
"this time out the nod to asia goes by way of france in the excruciating bland and lukewarm production of the musketeer , a version of dumas's the three musketeers  in paris , he meets the cunning cardinal richelieu ( stephen rea ) , who is trying to overthrow the king , and richelieu's man in black associate febre ( tim roth ) , the killer of his folks  the musketeer instead weighs itself down with a predictable and monotonous screenplay by gene quintano ( sudden death ) , horrible acting by stephen rea and tim roth , and the prosaic attempt of justin chambers ( the wedding planner ) to deliver his mousy self as a leader","0.0","-107.216049194"
"he finds the musketeers in paris disbanded and drunk , so he rounds up aramis ( nick moran ) , athos ( jan gregor kremp ) and porthos ( steven spiers ) to free the musketeer's wrongfully imprisoned leader treville from the king's prison","0.0","-54.5440330505"
"he finds the musketeers in paris disbanded and drunk , so he rounds up aramis ( nick moran ) , athos ( jan gregor kremp ) and porthos ( steven spiers ) to free the musketeer's wrongfully imprisoned leader treville from the king's prison","0.0","-54.5440330505"
"linda fiorentino disappeared off the radar after a deservedly heralded turn in the cable pic the last seduction , and her being cast as dogma's lead is nothing short of inexplicable","0.0","-96.3383636475"
"bethany is joined on her road trip to the garden state by the   prophets   jay ( jason mewes ) and silent bob ( kevin smith , doing double duty ) , the slacker minstrels who have appeared in all of smith's films thus far","0.0","-58.9598617554"
"he is metatron ( alan rickman ) , the voice of god , and he needs her help   she must stop two fallen angels from entering a new jersey church the fate of the universe depends on it","0.0","-50.7338256836"
"at some point , rock drops naked out of the sky as rufus , the undocumented ( and very black )   thirteenth apostle   , and offers his assistance , as does divine stripper serendipity ( salma hayek )","0.0","-10.6109704971"
"he is metatron ( alan rickman ) , the voice of god , and he needs her help   she must stop two fallen angels from entering a new jersey church the fate of the universe depends on it","0.0","-50.7338256836"
"as the film opens up , expectant unwed mother sally ( played by drew barrymore ) encounters her baby's father in a fast food drive through window if there are any complaints , it is over drew barrymore's performance drew barrymore's accent tends to come and go ( luke wilson doesn't seem to have this problem )","0.0","-35.8058662415"
"home fries tells the tale of the relationship between sally and dorian ( played by luke wilson ) , a helicopter pilot who has a different kind of connection with sally drew barrymore's accent tends to come and go ( luke wilson doesn't seem to have this problem )","1.0","21.4763011932"
"the father of sally's unborn child also happened to be a married man , whose wife is played by catherine o'hara","1.0","69.1365966797"
"rounding out the cast are jake busey as angus , dorian's overzealous brother and daryl mitchell as roy , dorian's trainer at the fast food restaurant","1.0","12.4293441772"
"rounding out the cast are jake busey as angus , dorian's overzealous brother and daryl mitchell as roy , dorian's trainer at the fast food restaurant","1.0","12.4293441772"
"will hunting ( matt damon ) is a natural genius","0.0","-156.832733154"
"it's a character study more than anything , and that's not surprising , considering it was written by two actors   damon and co star ben affleck","0.0","-34.0791244507"
"lambeau ( stellan skarsgard from breaking the waves ) , a math professor , learns that the janitor ( will ) is a genius with a special talent for advanced mathematics","0.0","-42.8824462891"
"knowing that will is going to try to shred him too , sean ( robin williams ) agrees to take him on as a favor to lambeau and for the chance to meet this next einstein robin williams is excellent in this role","0.0","-87.5158462524"
"the plot is complicated , but it goes something like this cousins is populated by a wide assortment of interesting characters and caricatures ted danson ( in his first starring film role ) finally gets to play a character with some depth and sensitivity","0.0","-80.7317504883"
"as maria , isabella rossellini is a joy to watch   she is shy , sensuous , and immensely alluring","1.0","27.5051612854"
"keith coogan , from adventures in babysitting , is wonderfully weird and eccentric as larry's rebellious son , mitch","1.0","75.7824401855"
"and finally , lloyd bridges in a tour de force performance is mitch's rambunctious grandfather   he provides some of cousins' best lines and laughs","1.0","59.3501205444"
"there's something about ben stiller that makes him a popular choice among casting directors these days stiller currently has three projects in circulation , and what other actor can lay claim to that ?he's in   there's something about mary ,   which i   still   haven't seen now there's   permanent midnight ,   in which stiller plays another jerry , this one a heroin addicted television writer , last name stahl there's also something about this industry that pushes bankable stars like stiller into doing drug addiction pictures the minute they've proved themselves commercially   as stahl , stiller contributes a commanding performance stiller , unshaven ( burroughs take note ) and with lots of mascara around the eyes , has stahl stumble through the film looking like a train wreck but , to his credit , never once pushes his pill popping , needle jabbing performance over the top the ubiquitous stiller is the reason to see   permanent midnight     a dark , comic , and strangely absorbing study of assisted living","1.0","21.8395233154"
"to  again in the author's words     escape the drug scene   ( yeah , right )   why he entered into a convenient marriage with a british tv exec ( elizabeth hurley , so impossibly polite you'd swear her single profanity was dubbed )   and that he conceived a child in between his random hirings and firings","0.0","-97.7762527466"
"janeane garofalo is wasted  and miscast  as a heavily bespectacled hollywood talent agent who fails to get her hooks into the doped up wordsmith , and that's stahl himself playing a jaded clinic counselor","0.0","-49.7196502686"
"'the elderly bank robber is henry ( paul newman ) , a famous criminal that was only recently caught `where the money is' does more to spotlight newman and fiorentino than it does to showcase a story about a nifty heist newman is the real joy of the film , adroitly showing that at age 75 , he's still really hot stuff","0.0","-44.1278953552"
"worse , she's in a dead end relationship with high school sweetheart wayne ( dylan mcdermott )","0.0","-136.609222412"
"the film stars sandra bullock and nicole kidman as sally and gillian owens , two sisters whose family comes from a long line of witches , spanning back 200 years","1.0","113.228469849"
"the film stars sandra bullock and nicole kidman as sally and gillian owens , two sisters whose family comes from a long line of witches , spanning back 200 years","1.0","113.228469849"
"at the start , their parents die when they are still children , and they go to live with their two zany aunts ( stockard channing and dianne wiest )","0.0","-61.2975540161"
"at the start , their parents die when they are still children , and they go to live with their two zany aunts ( stockard channing and dianne wiest )","0.0","-61.2975540161"
"switch to the present day , gillian , who is the stronger , more rebellious sibling , leaves home , and meets up with a dark , abusive guy ( goran visjnic ) , while sally stays in their hometown , meets and falls in love with a sweet , caring man , has two children , and then is devastated when her husband is hit by a truck and killed ( come to think of it , she's not too devastated since she gets over it in about two minutes )","0.0","-91.0996322632"
"there is no revelation in un coeur en hiver in the traditional   however , the film is incredibly successful in its passionate dramatization of a passion denying protagonist , stephane ( daniel auteuil ) stephane ( daniel auteuil ) is a master violin maker i am not sure why berardinelli says ,   at times it becomes difficult to determine whether stephane should be pitied or vilified , and it is to auteuil's credit that he manages to maintain this uncertainty","0.0","-7.86372232437"
"even the relationship between he and his boss , maxime ( andre dussollier ) is a controlled , and almost manipulated association , highlighted by the fact that stephane permits maxime to win close squash matches","0.0","-56.1332855225"
"camille kessler ( emmanuelle beart ) is a master violinist and the new love of maximes emmanuelle beart's personality is beautiful and needless to say , i must say that emmanuelle beart , herself , is beautiful","0.0","-69.0019454956"
"in fairness , elizabeth berkley is certainly worth seeing in the buff  everyone must know by now about the soft core acts of copulation , especially the riotous romp between berkley and maclachlan in his pool  berkley may have a future in hollywood because she can dance and she has a great body  perhaps berkley could join their ranks and leave the real acting to pauly shore and cindy crawford  useless trivia  ironically , elizabeth berkley played virtuous and   holier than thou   jessie on the teeny bopper tv show ,   saved by the bell   , before breaking onto the big screen","0.0","-44.0258407593"
"i originally wrote this review for my college newspaper back in '95 , but i wanted to re write it because not all retro reviews should be about the classics  maybe it's that , her body , which gets her into the big time when the star of the   stardust hotel   , crystal connors ( gina gershon ) stops into the strip club ( it certainly isn't her brains or pleasant disposition ! )","0.0","-41.7141838074"
"","0.0","-0.676642715931"
"crystal requests a private lap dance for her boyfriend ( kyle maclachlan )  kyle maclachlan must have been promised a big pay day or his standards have dipped since appearing in   blue velvet    now ol' kyle can say that he acted in one of the worst of the '90s , too  everyone must know by now about the soft core acts of copulation , especially the riotous romp between berkley and maclachlan in his pool","0.0","-64.676612854"
"the sub plot with a male dancer ( glenn plummer ) who claims to see talent in nomi is just a gratuitous opportunity to let her dance naked a little bit more  it sure ain't character development !","1.0","10.320271492"
"plummer also appeared in   speed   in '94 in a smaller , yet better role","1.0","101.491668701"
"with great film comedies under his belt from when harry met sally ?","1.0","5.15528726578"
"to the original city slickers , billy crystal has shown that he's more than the world's best oscar host","0.0","-72.4078140259"
"this one joke movie's single idea is to place real life basketball player gheorghe muresan , who stands seven and a half feet tall , into as many visually striking situations as possible  sammy ( crystal ) , an agent currently without clients , is rescued after a car accident by a sweet romanian giant named max ( muresan )","0.0","-90.1499862671"
"the message   a bunch of losers with loser names , mark renton ( ewan mcgregor ) , spud ( ewan bremner ) , sick boy ( jonny lee miller ) , tommy ( kevin mckidd ) , and begbie ( robert carlyle )","0.0","-83.6561737061"
"the message   a bunch of losers with loser names , mark renton ( ewan mcgregor ) , spud ( ewan bremner ) , sick boy ( jonny lee miller ) , tommy ( kevin mckidd ) , and begbie ( robert carlyle )","0.0","-83.6561737061"
"the message   a bunch of losers with loser names , mark renton ( ewan mcgregor ) , spud ( ewan bremner ) , sick boy ( jonny lee miller ) , tommy ( kevin mckidd ) , and begbie ( robert carlyle )","0.0","-83.6561737061"
"the message   a bunch of losers with loser names , mark renton ( ewan mcgregor ) , spud ( ewan bremner ) , sick boy ( jonny lee miller ) , tommy ( kevin mckidd ) , and begbie ( robert carlyle )","0.0","-83.6561737061"
"the message   a bunch of losers with loser names , mark renton ( ewan mcgregor ) , spud ( ewan bremner ) , sick boy ( jonny lee miller ) , tommy ( kevin mckidd ) , and begbie ( robert carlyle )","0.0","-83.6561737061"
"we're introduced to two jedi , the master qui gon jinn ( neeson ) and his apprentice obi wan kenobi ( mcgregor )","0.0","-143.143066406"
"we're introduced to two jedi , the master qui gon jinn ( neeson ) and his apprentice obi wan kenobi ( mcgregor )","0.0","-143.143066406"
"the two are acting as ambassadors of some sort in hopes of ending the obvious hostility between the federation and the planet's queen , amidala ( portman )","0.0","-91.5843200684"
"and here the most significant storyline is that involving the discovery of 10 year old anakin skywalker ( lloyd ) , by qui gon jinn and his introduction to the jedi council","0.0","-46.2018814087"
"in particular , we got nick nolte as one hard ass texas ranger , powers boothe as the drug kingpin , michael ironsides as the leader of the secret army , and rip torn as the local sheriff","0.0","-75.3954162598"
"in particular , we got nick nolte as one hard ass texas ranger , powers boothe as the drug kingpin , michael ironsides as the leader of the secret army , and rip torn as the local sheriff","0.0","-75.3954162598"
"in other words , it's a walter hill film !with a john milius script !i always picture these guys getting together and producing a movie between arm wrestling matches these films always contain male characters i have a very hard time identifying with , probably due to the likelihood that any meeting between them and me would result in my arm being ripped off and then my subsequent death by beating with said limb in particular , we got nick nolte as one hard ass texas ranger , powers boothe as the drug kingpin , michael ironsides as the leader of the secret army , and rip torn as the local sheriff torn is the sympathetic figure of the group   he smiles before shooting anyone the cinematography is excellent , the cast of characters is broad and has texture , the script is quite good , and the film lets you keep up with what's happening yourself , without spelling it out to you","0.0","-42.0795631409"
"in particular , we got nick nolte as one hard ass texas ranger , powers boothe as the drug kingpin , michael ironsides as the leader of the secret army , and rip torn as the local sheriff","0.0","-75.3954162598"
"well , i've never seen jane fonda or meryl streep in a walter hill film , and at this rate , i doubt i ever will","0.0","-16.7881278992"
"the film follows the exploits of a young man , patrick ross ( justin lazard ) , whose sole focus is on cruising along the streets in order to pick up women , loitering in strip clubs , and generally trying to bed as many different ladies as he possibly can  lazard gives his character an appropriately shifty eyed look , while returning vixen ms","0.0","-37.2688331604"
"and when he becomes aware of eve ( natasha henstridge ) , a half human , half alien clone of the monster from the first film being studied in a government lab , patrick's primary focus turns to her      if these two were to mate , the resulting pure strain of offspring would be unstoppable   warns dr  henstridge is actually given the opportunity to act in one scene ( and acquits herself nicely ) , but is mostly relegated to reprising her familiar role of parading about in skimpy clothing ( or none at all )  henstridge recently commented on how some female audiences have expressed appreciation for her character in the first entry of the species series , claiming that   she's so empowered","0.0","-69.8943481445"
"laura baker ( marg helgenberger , gamely reprising her role ) with admirable conviction  helgenberger do what they can with this goofy screenplay , but there's realistically only so much one can do with this script as a basis","0.0","-44.9604263306"
"it is the story of a farm a piglet named gordy ( voiced by garms ) , whose family has been taken away to   up north ,   which we know means death","0.0","-34.3265151978"
"the only remotely interesting and likable character soon appears , a little girl named jinnie sue macallister ( young ) who sees gordy on the back of a truck and essentially steals him  we then cut to a huge social gathering and drop in on another young kid named hank royce ( roescher ) who is sad because his divorced mother is dating","0.0","-66.2793273926"
"we then cut to a huge social gathering and drop in on another young kid named hank royce ( roescher ) who is sad because his divorced mother is dating","0.0","-58.1606140137"
"and gordy !","1.0","19.5048561096"
"of course there must be a villain , but even this villain ( donadio as sipes ) isn't that evil","0.0","-51.1748733521"
"michelle yeoh imbues her character with depth , humanity and wisdom","1.0","4.97322702408"
"chow yon fat projects dignity and purity of heart","1.0","5.59106349945"
"zhang ziyi is a budding superstar","1.0","24.6478919983"
"cheng pei pei as the evil master and chang cheng as the bandit prince acquit themselves admirably","0.0","-10.3035402298"
"cheng pei pei as the evil master and chang cheng as the bandit prince acquit themselves admirably","0.0","-10.3035402298"
"again , i see that military tactics in the future must have evolved at about the same pace as their weapons !","0.0","-20.3067817688"
"in the end , we see neil patrick   doogie howser   harris burst onto the scene in what could accurately be described as a nazi ss trenchcoat , hat , and gloves","0.0","-68.5521392822"
"the biggest success of   amistad   is probably the characterization of cinque ( djimon hounsou ) , who emerges as the de facto leader of the kidnapped africans and struggles to communicate with baldwin ( matthew mcconaughey ) , the lawyer who represents them in court","0.0","-22.4340820313"
"the biggest success of   amistad   is probably the characterization of cinque ( djimon hounsou ) , who emerges as the de facto leader of the kidnapped africans and struggles to communicate with baldwin ( matthew mcconaughey ) , the lawyer who represents them in court","0.0","-22.4340820313"
"actor bruce dern , who plays the throwaway role of the gatekeeper in this film , was once nominated for an oscar for best supporting actor for his role in coming home","1.0","7.03107118607"
"don't get me wrong , catherine zeta was sweet window dressing ( despite my continued perception of her faint mustache see entrapment ) , and owen wilson was good as the standard   comic relief   , but come on people , if you're going to have us sit through two hours in a theater with these folks , how 'bout giving them a little more than one liners as dimension  little known facts about this film and its stars   goofy actor owen wilson co scripted indie favorites rushmore ( 8 10 ) and bottle rocket with director wes anderson  his brother luke wilson is also an actor , who once dated drew barrymore for a year or so","0.0","-24.906867981"
"a big star , catherine zeta jones , hot of the heels of entrapment ( 6  don't get me wrong , catherine zeta was sweet window dressing ( despite my continued perception of her faint mustache see entrapment ) , and owen wilson was good as the standard   comic relief   , but come on people , if you're going to have us sit through two hours in a theater with these folks , how 'bout giving them a little more than one liners as dimension  see it for zeta jones , or if you like special effects and scary movies that take forever to get going , and provide very little payback , otherwise skip it and check out the original or the ultimate movie about spooky homes from the netherworld , the shining  catherine zeta jones is currently dating flabby ass actor michael   sex is my life   douglas","1.0","4.87189674377"
"singer lisa loeb is listed in the credits as having portrayed the character of olivia morice , but i personally did not notice her","0.0","-52.5723419189"
"neeson was also wasted as the smart , british guy","0.0","-14.1044998169"
"homer s dad is played by chris cooper , a favorite actor of mine since  lone star","0.0","-127.859199524"
"when lovely teacher miss riley ( played by laura dern ) , suggests that he enters his findings into the national science fair , we know exactly who is going to win the revolution of modern technology has allowed for us to see society advanced at a rate far faster than any generation before us","0.0","-70.072013855"
"was it really only forty years ago , when sputnik was launched , and that before then , no satellites ever existed ?have we become so technologically advanced that we have forgotten that it was nearly two generations ago where people stood outside to breathlessly see a then technological achievement , even though it was from the russians ?it sounds hokey , but when that scene occurs near the beginning of  october sky  , i found myself caught up with the enthusiasm of homer hickam , played by jake gyllenhaal","0.0","-57.6490936279"
"i love ralph fiennes  we're talking ralph fiennes here , one of the best actors working today , one of the best actors   ever","0.0","-6.62718009949"
"i love uma thurman","1.0","35.311050415"
"i love sean connery","1.0","19.955575943"
"hell , i'm even a big fan of jim broadbent and fiona shaw  they are to work together , under mother's orders ( mother is played by jolly jim broadbent , while his co conspirator , father , is played by the equally talented fiona shaw )","1.0","19.6732139587"
"hell , i'm even a big fan of jim broadbent and fiona shaw  they are to work together , under mother's orders ( mother is played by jolly jim broadbent , while his co conspirator , father , is played by the equally talented fiona shaw )","1.0","19.6732139587"
"' sound advice from capone ( paul campbell ) to his squaddie ( or partner ) , floyd ( winston bell ) paul campbell , as the `loose cannon' capone , essays his role perfectly , displaying the right amount of menace and compassion at the right times","0.0","-98.6539001465"
"' sound advice from capone ( paul campbell ) to his squaddie ( or partner ) , floyd ( winston bell ) paul campbell , as the `loose cannon' capone , essays his role perfectly , displaying the right amount of menace and compassion at the right times","0.0","-98.6539001465"
"capone discovers that wonie has been smuggling guns inside shipments of charity supplies for the area churches and , much to his disappointment , also finds out his childhood friend ratty ( mark danvers ) has been helping him mark danvers evokes sympathy as ratty , the part time gun smuggler who is also trying to help the community by building football fields and organizing block parties to bring people together palm pictures ( the company that released the offbeat , but entertaining six string samurai ) is the company releasing the film and considering that their main focus is the dvd market , i can imagine that a disc will be available once the film has left theaters","0.0","-47.9757766724"
"later he will learn that his name is john murdoch ( sewell ) , but for now he has no idea what's going on other than the fact something is not right","0.0","-156.450622559"
"we met inspector frank bumstead ( hurt ) , a quiet , unemotional , soft spoken deadpan man who appears to have been on the trail of the killer for some time the main characters are all closely intertwined within the seemingly complex murder mystery which never actually happened , yet when they start to go through some of the expected emotions it comes off as distant , static and cold ( mediocre performances by hurt and connelly don't help either )","0.0","-122.913276672"
"schreber ( sutherland ) , a neurotic psychiatrist who claims to be john's doctor   and emma murdoch ( connelly ) , a jazz singer dolled up to look like a caraciture right out of the old dick tracy serials or any given leading lady of the old film noir movies","0.0","-127.724227905"
"schreber ( sutherland ) , a neurotic psychiatrist who claims to be john's doctor   and emma murdoch ( connelly ) , a jazz singer dolled up to look like a caraciture right out of the old dick tracy serials or any given leading lady of the old film noir movies the main characters are all closely intertwined within the seemingly complex murder mystery which never actually happened , yet when they start to go through some of the expected emotions it comes off as distant , static and cold ( mediocre performances by hurt and connelly don't help either )","0.0","-129.524963379"
"summer catch centers around ryan dunne ( freddie prinze jr  as always prinze is pretty to look at , but his performance mainly consists of facial expressions   puppy dog love , heartbreak , frustration , self loathing or determination","0.0","-28.4660224915"
"then he meets tenley parrish ( jessica biel ) , daughter of one of the blue bloods whose lawn he manicures  biel cries a lot , while bruce davison merely acts smarmy as her class conscious father","0.0","-55.0169029236"
"biel cries a lot , while bruce davison merely acts smarmy as her class conscious father","0.0","-79.4550628662"
"the only beacon is matthew lillard's fun loving billy brubaker , the team's catcher","1.0","70.8498382568"
"madonna ( first warning sign ) stars in body of evidence as a woman who has piles of money and no apparent job   she lives on a houseboat and likes to parade around semi naked , presumably for the edification of the shrimp  madonna's character is accused of forcing sex on the old goat when she knew darned well he had a heart condition  willem dafoe ( very good but completely wasted ) also stars as the lawyer who is doomed to run afoul of madonna's sexuality  dafoe and madonna have a lot of sex in this movie","0.0","-90.9265518188"
"willem dafoe ( very good but completely wasted ) also stars as the lawyer who is doomed to run afoul of madonna's sexuality  dafoe and madonna have a lot of sex in this movie","0.0","-54.2522583008"
"as with his other stateside releases , jackie chan's latest chopsocky vehicle , mr  nice guy hints at jackie chan's latest transition to hollywood productions ( he made ill fated attempts with 1980's the big brawl and 1985's the protector )   next in the pipeline is rush hour , a stateside production co starring chris tucker","0.0","-37.3536758423"
"jean claude van damme stars as ( i think ) a designer jeans executive who discovers his half brother has been supplying him with cheaper goods  rob schneider plays van damme's partner , and rochon plays  many things are not explained in this film , but i do know that for some bizarre reason , van damme seemed to be doing a jackie chan impression throughout the flick  where chan comes off as endearing in his   normal guy   character seen in many of his films , van damme just comes off as a wimp  tsui hark ( who directed van damme's last movie , the bad , but not nearly as bad as this ,   double team   ) never lets the camera rest for a second , and that's no exaggeration  we are even treated to a five second shot from the point of view of van damme's foot entering a shoe  for example , there is a scene in which van damme drives a car out of a window  van damme , an actor i usually like , is way off the mark playing   everyman    in case i haven't yet made it clear enough ,   knock off   is the worst movie of van damme's career and possibly the worst movie of the decade","0.0","-85.0094070435"
"rob schneider plays van damme's partner , and rochon plays  fabulous !","0.0","-146.545440674"
"seriously , though , i have no problem with directors who want to play around with film conventions , as long as they don't get carried away  another problem with the film is that it looks cheap  hey , i have no problem suspending my disbelief in an action movie , but a line must be drawn somewhere  and schneider , here to provide comic relief i assume , is totally unfunny and over acts his way through every scene","1.0","6.23187112808"
"the groom to be is kyle fisher ( jon favreau ) , who is about to be married to the controlling , wedding obsessed laura ( cameron diaz )","0.0","-34.8966827393"
"the groom to be is kyle fisher ( jon favreau ) , who is about to be married to the controlling , wedding obsessed laura ( cameron diaz ) cameron diaz gives her best performance to date here , and has a lot of fun in playing the hateful laura , who eventually turns out to be more crazy than any of the five male friends","0.0","-34.219367981"
"the other friends are real estate agent robert boyd ( christian slater ) , quiet charles ( leland orser ) , and brothers , michael ( jeremy piven ) and family man adam ( daniel stern )","0.0","-94.4259185791"
"the other friends are real estate agent robert boyd ( christian slater ) , quiet charles ( leland orser ) , and brothers , michael ( jeremy piven ) and family man adam ( daniel stern )","0.0","-94.4259185791"
"the other friends are real estate agent robert boyd ( christian slater ) , quiet charles ( leland orser ) , and brothers , michael ( jeremy piven ) and family man adam ( daniel stern )","0.0","-94.4259185791"
"halle berry is decorative and lovely as gabriel's assistant , while don cheadle is given little to do as the head fbi agent hunting gabriel","0.0","-50.2745895386"
"the storyline revolves around super hacker stanley jobson ( hugh jackman ) , recruited by gabriel to crack the government's computer codes so gabriel can gather billions for his anti terrorist campaign","0.0","-76.6105651855"
"halle berry is decorative and lovely as gabriel's assistant , while don cheadle is given little to do as the head fbi agent hunting gabriel","0.0","-50.2745895386"
"director paul verhoeven and writer joe eszterhas , who collaborated on another shock value project , 1992's   basic instinct ,   follow the plight of a young woman ( teen tv star elizabeth berkley ) determined to make a name for herself as a topless dancer","0.0","-113.629089355"
"there's tom ( christian slater ) , the one  dimensional action hero who works as a security guard driving an armored car full of cash  christian slater utters a few lame one liners and does a lot of mugging for the camera","0.0","-100.183853149"
"he and his partner , charlie ( edward asner , tv's   lou grant   ) , get stuck on a street that's rapidly turning into a river","0.0","-33.9121551514"
"a group of men , led by jimmy ( morgan freeman ) , arrive on the scene not as rescuers but as robbers  morgan freeman and minnie driver both attempt to give legitimate performances , but they are defeated by the script  freeman , one of the best cinematic thespians working today , looks suitably embarrassed to be here , but i suppose everyone needs a good paycheck from time to time","0.0","-52.6590461731"
"as he swims and boats his way through huntingburg's roads , he encounters some of the locals   karen ( minnie driver ) , a would be love interest   a bickering old couple ( richard dysart and betty white ) , who are on hand to provide comic relief   and the easily corrupted sheriff ( randy quaid ) , whose seeming helpfulness hides sinister ulterior motives  morgan freeman and minnie driver both attempt to give legitimate performances , but they are defeated by the script","0.0","-20.4682273865"
"as he swims and boats his way through huntingburg's roads , he encounters some of the locals   karen ( minnie driver ) , a would be love interest   a bickering old couple ( richard dysart and betty white ) , who are on hand to provide comic relief   and the easily corrupted sheriff ( randy quaid ) , whose seeming helpfulness hides sinister ulterior motives  randy quaid sneers a lot , and is totally unconvincing","0.0","-20.4682273865"
"if these arbiters of public taste think kenneth branaugh's film of shakespeare's   comedy   much ado about nothing is comedy in any modern sense of the word , it's time to get a life  branaugh , emma thompson and denzel washington are all talented performers","0.0","-52.072883606"
"branaugh , emma thompson and denzel washington are all talented performers","1.0","34.8702545166"
"branaugh , emma thompson and denzel washington are all talented performers","1.0","34.8702545166"
"the only laughs to escape my belly were brought on by the gloriously inept performance of keanu reeves , the actor once again miscast as a jealous half brother or something","0.0","-12.0525856018"
"it had so many inconsistencies it was driving me crazy !","0.0","-38.2117156982"
"!","1.0","0.203125596046"
"for example , how can jackie shroff grow two feet of hair in just three or four days ?","0.0","-36.4995880127"
"jackie shroff looked really stupid with his steven seagal ponytail  it's practically the same except that sanjay dutt is replaced with jackie shroff   ( i was going to give it a zero , but i personally like jackie shroff , so i loosened up a little","0.0","-145.142700195"
"the songs are bad , the acting is bad ( especially deepti bhatnagar's ) , and the direction is the worst of all","0.0","-123.005432129"
"the comedy scenes with jagdish and johnny lever just made me want to throw up","0.0","-38.8014526367"
"the comedy scenes with jagdish and johnny lever just made me want to throw up","0.0","-38.8014526367"
"it had so many inconsistencies it was driving me crazy !","0.0","-38.2117156982"
"!","1.0","0.203125596046"
"for example , how can jackie shroff grow two feet of hair in just three or four days ?","0.0","-36.4995880127"
"jackie shroff looked really stupid with his steven seagal ponytail","0.0","-172.426422119"
